1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-33.5,0.3928,865700
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3928,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3928,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-34.2,0.3928,865700
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,865700
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3928,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-34.2,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-33.5,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.3437,866300
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-34.2,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-33.5,0.2946,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-34.2,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-34.2,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-34.2,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-35,0.2455,866900
1006835900000000000008D4,,,9.78E+11,-33.5,0.2455,866900
